Row	Column	Plate	Product Name	Formula	Product No.	ChEBI Name	SMILES	InChI	InChIKey	formula	ChEBI	KEGG	HMDB	LipidMaps
A	2	4	Inosine 5′-triphosphate trisodium salt	C10H12N4O14P3.3Na.H2O	35908-31-7	ITP	O[C@@H]1[C@@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=O)O[C@H]([C@@H]1O)N1C=NC2=C1N=CN=C2O	InChI=1S/C10H15N4O14P3/c15-6-4(1-25-30(21,22)28-31(23,24)27-29(18,19)20)26-10(7(6)16)14-3-13-5-8(14)11-2-12-9(5)17/h2-4,6-7,10,15-16H,1H2,(H,21,22)(H,23,24)(H,11,12,17)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1	HAEJPQIATWHALX-KQYNXXCUSA-N	C10H15N4O14P3	CHEBI:16039	C00081	HMDB0000189	
J	7	2	L-Arabitol	C5H12O5	7643-75-6	L-arabinitol	OC[C@H](O)C(O)[C@@H](O)CO	InChI=1S/C5H12O5/c6-1-3(8)5(10)4(9)2-7/h3-10H,1-2H2/t3-,4-/m0/s1	HEBKCHPVOIAQTA-IMJSIDKUSA-N	C5H12O5	CHEBI:18403	C00532	HMDB0001851	
G	5	2	L-Histidine	C6H9N3O2	71-00-1	L-histidine	N[C@@H](CC1=CN=CN1)C(O)=O	InChI=1S/C6H9N3O2/c7-5(6(10)11)1-4-2-8-3-9-4/h2-3,5H,1,7H2,(H,8,9)(H,10,11)/t5-/m0/s1	HNDVDQJCIGZPNO-YFKPBYRVSA-N	C6H9N3O2	CHEBI:15971	C00135	HMDB0000177	
			L-Methionine sulfoxide			L-methionine S-oxide	CS(=O)CC[C@H](N)C(O)=O	InChI=1S/C5H11NO3S/c1-10(9)3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)/t4-,10?/m0/s1	QEFRNWWLZKMPFJ-YGVKFDHGSA-N	C5H11NO3S	CHEBI:17016	C02989		
E	9	3	L-Threonine	C4H9NO3	72-19-5	L-threonine	C[C@@H](O)[C@H](N)C(O)=O	InChI=1S/C4H9NO3/c1-2(6)3(5)4(7)8/h2-3,6H,5H2,1H3,(H,7,8)/t2-,3+/m1/s1	AYFVYJQAPQTCCC-GBXIJSLDSA-N	C4H9NO3	CHEBI:16857	C00188	HMDB0000167	
B	8	5	N-Acetyl-L-arginine dihydrate	C8H16N4O3.2H2O	210545-23-6	N(alpha)-acetyl-L-arginine	CC(=O)N[C@@H](CCCNC(N)=N)C(O)=O	InChI=1S/C8H16N4O3/c1-5(13)12-6(7(14)15)3-2-4-11-8(9)10/h6H,2-4H2,1H3,(H,12,13)(H,14,15)(H4,9,10,11)/t6-/m0/s1	SNEIUMQYRCDYCH-LURJTMIESA-N	C8H16N4O3	CHEBI:40521		HMDB0004620	
C	5	1	2,4-Dihydroxypyrimidine-5-carboxylic acid	C5H4N2O4	23945-44-0	2,4-dihydroxypyrimidine-5-carboxylic acid	OC(=O)C1=CN=C(O)N=C1O	InChI=1S/C5H4N2O4/c8-3-2(4(9)10)1-6-5(11)7-3/h1H,(H,9,10)(H2,6,7,8,11)	ZXYAAVBXHKCJJB-UHFFFAOYSA-N	C5H4N2O4	CHEBI:192377			
G	1	4	2′-Deoxyguanosine	C10H13N5O4	961-07-9	2'-deoxyguanosine	NC1=NC2=C(N=CN2[C@H]2C[C@H](O)[C@@H](CO)O2)C(=O)N1	InChI=1S/C10H13N5O4/c11-10-13-8-7(9(18)14-10)12-3-15(8)6-1-4(17)5(2-16)19-6/h3-6,16-17H,1-2H2,(H3,11,13,14,18)/t4-,5+,6+/m0/s1	YKBGVTZYEHREMT-KVQBGUIXSA-N	C10H13N5O4	CHEBI:17172	C00330	HMDB0000085	
B	6	3	2-Methylmalonic acid	C4H6O4	516-05-2	methylmalonic acid	CC(C(O)=O)C(O)=O	InChI=1S/C4H6O4/c1-2(3(5)6)4(7)8/h2H,1H3,(H,5,6)(H,7,8)	ZIYVHBGGAOATLY-UHFFFAOYSA-N	C4H6O4	CHEBI:30860	C02170	HMDB0000202	LMFA01170118
C	1	9	2-Oxo-3-phenylpropanoic acid	C9H8O3	156-06-9	keto-phenylpyruvic acid	OC(=O)C(=O)CC1=CC=CC=C1	InChI=1S/C9H8O3/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5H,6H2,(H,11,12)	BTNMPGBKDVTSJY-UHFFFAOYSA-N	C9H8O3	CHEBI:30851	C00166	HMDB0000205	
G	8	10	2-Phenylethanol	C8H10O	60-12-8	2-phenylethanol	OCCC1=CC=CC=C1	InChI=1S/C8H10O/c9-7-6-8-4-2-1-3-5-8/h1-5,9H,6-7H2	WRMNZCZEMHIOCP-UHFFFAOYSA-N	C8H10O	CHEBI:49000	C05853	HMDB0033944	
H	9	2	3-Hydroxybenzyl alcohol	C7H8O2	620-24-6	3-hydroxybenzyl alcohol	OCC1=CC=CC(O)=C1	InChI=1S/C7H8O2/c8-5-6-2-1-3-7(9)4-6/h1-4,8-9H,5H2	OKVJCVWFVRATSG-UHFFFAOYSA-N	C7H8O2	CHEBI:17069	C03351	HMDB0059712	
			5,6-Dihydroxyindole	C8H7NO2	3131-52-0	5,6-dihydroxyindole	OC1=C(O)C=C2C=CNC2=C1	InChI=1S/C8H7NO2/c10-7-3-5-1-2-9-6(5)4-8(7)11/h1-4,9-11H	SGNZYJXNUURYCH-UHFFFAOYSA-N	C8H7NO2	CHEBI:27404	C05578	HMDB0004058	
I	7	1	5-Aminoimidazole-4-carboxamide	C4H6N4O	360-97-4	5-aminoimidazole-4-carboxamide	NC(=O)C1=C(N)N=CN1	InChI=1S/C4H6N4O/c5-3-2(4(6)9)7-1-8-3/h1H,5H2,(H2,6,9)(H,7,8)	DVNYTAVYBRSTGK-UHFFFAOYSA-N	C4H6N4O	CHEBI:2030	C04051	HMDB0003192	
E	9	2	5-Methyl-2'-deoxycytidine 	C10H15N3O4	838-07-3	5-methyl-2'-deoxycytidine	Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)nc1N	InChI=1S/C10H15N3O4/c1-5-3-13(10(16)12-9(5)11)8-2-6(15)7(4-14)17-8/h3,6-8,14-15H,2,4H2,1H3,(H2,11,12,16)/t6-,7+,8+/m0/s1	LUCHPKXVUGJYGU-XLPZGREQSA-N	C10H15N3O4	CHEBI:47876	C03592		
G	7	4	7-Methylguanosine	C11H15N5O5	20244-86-4	7-methylguanosine	CN1C=[N+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C2=C1C(=O)N=C(N)N2	InChI=1S/C11H15N5O5/c1-15-3-16(8-5(15)9(20)14-11(12)13-8)10-7(19)6(18)4(2-17)21-10/h3-4,6-7,10,17-19H,2H2,1H3,(H2-,12,13,14,20)/p+1/t4-,6-,7-,10-/m1/s1	OGHAROSJZRTIOK-KQYNXXCUSA-O	C11H16N5O5	CHEBI:20794		HMDB0001107	
F	5	1	DL-4-Hydroxy-3-methoxymandelic acid	C9H10O5	55-10-7	vanillylmandelic acid	COc1cc(ccc1O)C(O)C(O)=O	InChI=1S/C9H10O5/c1-14-7-4-5(2-3-6(7)10)8(11)9(12)13/h2-4,8,10-11H,1H3,(H,12,13)	CGQCWMIAEPEHNQ-UHFFFAOYSA-N	C9H10O5	CHEBI:20106	C05584	HMDB0000291	
I	5	7	Dopamine hydrochloride	C8H11NO2.HCl	62-31-7	dopamine	NCCC1=CC(O)=C(O)C=C1	InChI=1S/C8H11NO2/c9-4-3-6-1-2-7(10)8(11)5-6/h1-2,5,10-11H,3-4,9H2	VYFYYTLLBUKUHU-UHFFFAOYSA-N	C8H11NO2	CHEBI:18243	C03758	HMDB0000073	
A	1	1	Ethylmalonic acid	C5H8O4	601-75-2	ethylmalonic acid	CCC(C(O)=O)C(O)=O	InChI=1S/C5H8O4/c1-2-3(4(6)7)5(8)9/h3H,2H2,1H3,(H,6,7)(H,8,9)	UKFXDFUAPNAMPJ-UHFFFAOYSA-N	C5H8O4	CHEBI:741548		HMDB0000622	
J	6	11	Glycerol trihexanoate			tricaproin	CCCCCC(=O)OCC(COC(=O)CCCCC)OC(=O)CCCCC	InChI=1S/C21H38O6/c1-4-7-10-13-19(22)25-16-18(27-21(24)15-12-9-6-3)17-26-20(23)14-11-8-5-2/h18H,4-17H2,1-3H3	MAYCICSNZYXLHB-UHFFFAOYSA-N	C21H38O6	CHEBI:77386		HMDB0031125	
H	3	8	Glycyl-L-phenylalanine			Gly-Phe	NCC(=O)N[C@@H](Cc1ccccc1)C(O)=O	InChI=1S/C11H14N2O3/c12-7-10(14)13-9(11(15)16)6-8-4-2-1-3-5-8/h1-5,9H,6-7,12H2,(H,13,14)(H,15,16)/t9-/m0/s1	JBCLFWXMTIKCCB-VIFPVBQESA-N	C11H14N2O3	CHEBI:73912		HMDB0028848	
G	7	3	L-Leucine	C6H13NO2	61-90-5	L-leucine	CC(C)C[C@H](N)C(O)=O	InChI=1S/C6H13NO2/c1-4(2)3-5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)/t5-/m0/s1	ROHFNLRQFUQHCH-YFKPBYRVSA-N	C6H13NO2	CHEBI:15603	C00123	HMDB0000687	
J	2	3	L-Phenylalanine	C9H11NO2	63-91-2	L-phenylalanine	N[C@@H](CC1=CC=CC=C1)C(O)=O	InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)/t8-/m0/s1	COLNVLDHVKWLRT-QMMMGPOBSA-N	C9H11NO2	CHEBI:17295	C00079	HMDB0000159	
F	3	7	Pyridoxamine 2HCl	C8H12N2O2.HClYYY2	524-36-7	pyridoxamine	CC1=C(O)C(CN)=C(CO)C=N1	InChI=1S/C8H12N2O2/c1-5-8(12)7(2-9)6(4-11)3-10-5/h3,11-12H,2,4,9H2,1H3	NHZMQXZHNVQTQA-UHFFFAOYSA-N	C8H12N2O2	CHEBI:16410	C00534	HMDB0001431	
H	4	10	Thiazole	C3H3NS	288-47-1	thiazole	S1C=CN=C1	InChI=1S/C3H3NS/c1-2-5-3-4-1/h1-3H	FZWLAAWBMGSTSO-UHFFFAOYSA-N	C3H3NS	CHEBI:43732	C02740	HMDB0029713	
J	9	6	Xanthine	C5H4N4O2	69-89-6	9H-xanthine	O=C1NC2=C(NC=N2)C(=O)N1	InChI=1S/C5H4N4O2/c10-4-2-3(7-1-6-2)8-5(11)9-4/h1H,(H3,6,7,8,9,10,11)	LRFVTYWOQMYALW-UHFFFAOYSA-N	C5H4N4O2	CHEBI:17712	C00385	HMDB0000292	
G	4	7	2-Ketobutyric acid sodium salt	C4H5O3.Na	2013-26-5	2-oxobutanoic acid	CCC(=O)C(O)=O	InChI=1S/C4H6O3/c1-2-3(5)4(6)7/h2H2,1H3,(H,6,7)	TYEYBOSBBBHJIV-UHFFFAOYSA-N	C4H6O3	CHEBI:30831	C00109	HMDB0000005	LMFA01060002
			3-(Dimethylamino)propanoic acid hydrochloride	C5H11NO2.HCl	14788-12-6	N,N-dimethyl-beta-alanine	C(CCN(C)C)(=O)O	InChI=1S/C5H11NO2/c1-6(2)4-3-5(7)8/h3-4H2,1-2H3,(H,7,8)	JMOXSQYGVIXBBZ-UHFFFAOYSA-N	C5H11NO2	CHEBI:138668			
B	8	4	3,3',5-Triiodo-L-thyronine 	C15H12I3NO4	1823692	3,3',5-triiodo-L-thyronine	N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C(O)=O	InChI=1S/C15H12I3NO4/c16-9-6-8(1-2-13(9)20)23-14-10(17)3-7(4-11(14)18)5-12(19)15(21)22/h1-4,6,12,20H,5,19H2,(H,21,22)/t12-/m0/s1	AUYYCJSJGJYCDS-LBPRGKRZSA-N	C15H12I3NO4	CHEBI:18258	C02465	HMDB0000265	
			3-Iodotyrosine	C9H10INO3	70-78-0	3-iodo-L-tyrosine	N[C@@H](CC1=CC=C(O)C(I)=C1)C(O)=O	InChI=1S/C9H10INO3/c10-6-3-5(1-2-8(6)12)4-7(11)9(13)14/h1-3,7,12H,4,11H2,(H,13,14)/t7-/m0/s1	UQTZMGFTRHFAAM-ZETCQYMHSA-N	C9H10INO3	CHEBI:27847	C02515	HMDB0000021	
I	5	3	4-Hydroxy-3-methoxyphenylacetic acid	C9H10O4	306-08-1	homovanillic acid	COC1=C(O)C=CC(CC(O)=O)=C1	InChI=1S/C9H10O4/c1-13-8-4-6(5-9(11)12)2-3-7(8)10/h2-4,10H,5H2,1H3,(H,11,12)	QRMZSPFSDQBLIX-UHFFFAOYSA-N	C9H10O4	CHEBI:545959	C05582	HMDB0000118	
A	4	6	5-Methoxysalicylic acid	C8H8O4	260088	5-methoxysalicylic acid	COC1=CC(C(O)=O)=C(O)C=C1	InChI=1S/C8H8O4/c1-12-5-2-3-7(9)6(4-5)8(10)11/h2-4,9H,1H3,(H,10,11)	IZZIWIAOVZOBLF-UHFFFAOYSA-N	C8H8O4	CHEBI:89830		HMDB0001868	
G	2	3	Biotin	C10H16N2O3S	58-85-5	biotin	[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2	InChI=1S/C10H16N2O3S/c13-8(14)4-2-1-3-7-9-6(5-16-7)11-10(15)12-9/h6-7,9H,1-5H2,(H,13,14)(H2,11,12,15)/t6-,7-,9-/m0/s1	YBJHBAHKTGYVGT-ZKWXMUAHSA-N	C10H16N2O3S	CHEBI:15956	C00120	HMDB0000030	
B	6	8	Corticosterone	C21H30O4	50-22-6	corticosterone	[H][C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4(C)[C@@]3([H])[C@@]([H])(O)C[C@]12C)C(=O)CO	InChI=1S/C21H30O4/c1-20-8-7-13(23)9-12(20)3-4-14-15-5-6-16(18(25)11-22)21(15,2)10-17(24)19(14)20/h9,14-17,19,22,24H,3-8,10-11H2,1-2H3/t14-,15-,16+,17-,19+,20-,21-/m0/s1	OMFXVFTZEKFJBZ-HJTSIMOOSA-N	C21H30O4	CHEBI:16827	C02140	HMDB0001547	LMST02030186
G	4	11	Formamide	CH3NO	75-12-7	formamide	NC=O	InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)	ZHNUHDYFZUAESO-UHFFFAOYSA-N	CH3NO	CHEBI:16397	C00488	HMDB0001536	
H	7	5	Glutaric acid	C5H8O4	110-94-1	glutaric acid	OC(=O)CCCC(O)=O	InChI=1S/C5H8O4/c6-4(7)2-1-3-5(8)9/h1-3H2,(H,6,7)(H,8,9)	JFCQEDHGNNZCLN-UHFFFAOYSA-N	C5H8O4	CHEBI:17859	C00489	HMDB0000661	
C	8	1	Kynurenic acid	C10H7NO3	492-27-3	kynurenic acid	OC(=O)C1=CC(=O)C2=CC=CC=C2N1	InChI=1S/C10H7NO3/c12-9-5-8(10(13)14)11-7-4-2-1-3-6(7)9/h1-5H,(H,11,12)(H,13,14)	HCZHHEIFKROPDY-UHFFFAOYSA-N	C10H7NO3	CHEBI:18344	C01717	HMDB0000715	LMPR0102090007
H	8	5	L-Methionine	C5H11NO2S	63-68-3	L-methionine	CSCC[C@H](N)C(O)=O	InChI=1S/C5H11NO2S/c1-9-3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)/t4-/m0/s1	FFEARJCKVFRZRR-BYPYZUCNSA-N	C5H11NO2S	CHEBI:16643	C00073	HMDB0000696	
B	7	3	L-Pyroglutamic acid	C5H7NO3	98-79-3	5-oxo-L-proline	OC(=O)[C@@H]1CCC(=O)N1	InChI=1S/C5H7NO3/c7-4-2-1-3(6-4)5(8)9/h3H,1-2H2,(H,6,7)(H,8,9)/t3-/m0/s1	ODHCTXKNWHHXJC-VKHMYHEASA-N	C5H7NO3	CHEBI:18183	C01879	HMDB0000267	
I	6	6	N-Acetyl-L-phenylalanine	C11H13NO3	2018-61-3	N-acetyl-L-phenylalanine	CC(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O	InChI=1S/C11H13NO3/c1-8(13)12-10(11(14)15)7-9-5-3-2-4-6-9/h2-6,10H,7H2,1H3,(H,12,13)(H,14,15)/t10-/m0/s1	CBQJSKKFNMDLON-JTQLQIEISA-N	C11H13NO3	CHEBI:16259	C03519	HMDB0000512	
D	8	6	N-Acetyl-L-Proline	C7H11NO3	68-95-1	N-acetyl-L-proline	[H][C@]1(CCCN1C(C)=O)C(O)=O	InChI=1S/C7H11NO3/c1-5(9)8-4-2-3-6(8)7(10)11/h6H,2-4H2,1H3,(H,10,11)/t6-/m0/s1	GNMSLDIYJOSUSW-LURJTMIESA-N	C7H11NO3	CHEBI:21560		HMDB0094701	
E	2	8	Oxipurinol	C5H4N4O2	2465-59-0	alloxanthine	O=C1NC(=O)C2=CNNC2=N1	InChI=1S/C5H4N4O2/c10-4-2-1-6-9-3(2)7-5(11)8-4/h1H,(H3,6,7,8,9,10,11)	HXNFUBHNUDHIGC-UHFFFAOYSA-N	C5H4N4O2	CHEBI:28315	C07599	HMDB0000786	
C	3	3	Thiamine hydrochloride hydrate			thiamine	CC1=C(CCO)SC=[N+]1CC1=CN=C(C)N=C1N	InChI=1S/C12H17N4OS/c1-8-11(3-4-17)18-7-16(8)6-10-5-14-9(2)15-12(10)13/h5,7,17H,3-4,6H2,1-2H3,(H2,13,14,15)/q+1	JZRWCGZRTZMZEH-UHFFFAOYSA-N	C12H17N4OS	CHEBI:18385	C00378	HMDB0000235	
B	8	7	trans-3-Hydroxycinnamic acid	C9H8O3	14755-02-3	trans-3-coumaric acid	OC(=O)\C=C\C1=CC(O)=CC=C1	InChI=1S/C9H8O3/c10-8-3-1-2-7(6-8)4-5-9(11)12/h1-6,10H,(H,11,12)/b5-4+	KKSDGJDHHZEWEP-SNAWJCMRSA-N	C9H8O3	CHEBI:32357	C12621	HMDB0001713	
J	3	3	Tyramine	C8H11NO	51-67-2	tyramine	NCCC1=CC=C(O)C=C1	InChI=1S/C8H11NO/c9-6-5-7-1-3-8(10)4-2-7/h1-4,10H,5-6,9H2	DZGWFCGJZKJUFP-UHFFFAOYSA-N	C8H11NO	CHEBI:15760	C00483	HMDB0000306	
F	10	4	δ-Gluconolactone	C6H10O6	90-80-2	D-glucono-1,5-lactone	OC[C@H]1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O	InChI=1S/C6H10O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-5,7-10H,1H2/t2-,3-,4+,5-/m1/s1	PHOQVHQSTUBQQK-SQOUGZDYSA-N	C6H10O6	CHEBI:16217	C00198	HMDB0000150	
B	10	6	(-)-Epinephrine			(R)-adrenaline	CNC[C@H](O)c1ccc(O)c(O)c1	InChI=1S/C9H13NO3/c1-10-5-9(13)6-2-3-7(11)8(12)4-6/h2-4,9-13H,5H2,1H3/t9-/m0/s1	UCTWMZQNUQWSLP-VIFPVBQESA-N	C9H13NO3	CHEBI:28918	C00788	HMDB0000068	
			2'-Deoxyinosine	C10H12N4O4	890-38-0	2'-deoxyinosine	OC[C@H]1O[C@H](C[C@@H]1O)N1C=NC2=C1N=CNC2=O	InChI=1S/C10H12N4O4/c15-2-6-5(16)1-7(18-6)14-4-13-8-9(14)11-3-12-10(8)17/h3-7,15-16H,1-2H2,(H,11,12,17)/t5-,6+,7+/m0/s1	VGONTNSXDCQUGY-RRKCRQDMSA-N	C10H12N4O4	CHEBI:28997	C05512	HMDB0000071	
D	4	3	2'-Deoxyuridine	C9H12N2O5	951-78-0	2'-deoxyuridine	OC[C@H]1O[C@H](C[C@@H]1O)N1C=CC(=O)NC1=O	InChI=1S/C9H12N2O5/c12-4-6-5(13)3-8(16-6)11-2-1-7(14)10-9(11)15/h1-2,5-6,8,12-13H,3-4H2,(H,10,14,15)/t5-,6+,8+/m0/s1	MXHRCPNRJAMMIM-SHYZEUOFSA-N	C9H12N2O5	CHEBI:16450	C00526	HMDB0000012	
H	10	2	2-Hydroxy-4-(methylthio)butyric acid calcium salt	C5H9O3S.Ca0.5	4857-44-7	2-hydroxy-4-(methylthio)butanoic acid	CSCCC(O)C(O)=O	InChI=1S/C5H10O3S/c1-9-3-2-4(6)5(7)8/h4,6H,2-3H2,1H3,(H,7,8)	ONFOSYPQQXJWGS-UHFFFAOYSA-N	C5H10O3S	CHEBI:137228		HMDB0037115	
C	4	1	6-Hydroxynicotinic acid	C6H5NO3.	5006-66-6	6-hydroxynicotinic acid	OC(=O)C1=CN=C(O)C=C1	InChI=1S/C6H5NO3/c8-5-2-1-4(3-7-5)6(9)10/h1-3H,(H,7,8)(H,9,10)	BLHCMGRVFXRYRN-UHFFFAOYSA-N	C6H5NO3	CHEBI:16168	C01020	HMDB0002658	
			D-α-Hydroxyisovaleric acid	C5H10O3	17407-56-6	2-hydroxy-3-methylbutyric acid	CC(C)C(O)C(O)=O	InChI=1S/C5H10O3/c1-3(2)4(6)5(7)8/h3-4,6H,1-2H3,(H,7,8)	NGEWQZIDQIYUNV-UHFFFAOYSA-N	C5H10O3	CHEBI:60645		HMDB0000407	
I	8	11	Ethyl Propionate	C5H10O2	105-37-3	ethyl propionate	CCOC(=O)CC	InChI=1S/C5H10O2/c1-3-5(6)7-4-2/h3-4H2,1-2H3	FKRCODPIKNYEAC-UHFFFAOYSA-N	C5H10O2	CHEBI:41330		HMDB0030058	
H	5	3	Gallic acid	C7H6O5	149-91-7	gallic acid	OC(=O)C1=CC(O)=C(O)C(O)=C1	InChI=1S/C7H6O5/c8-4-1-3(7(11)12)2-5(9)6(4)10/h1-2,8-10H,(H,11,12)	LNTHITQWFMADLM-UHFFFAOYSA-N	C7H6O5	CHEBI:30778	C01424	HMDB0005807	
C	2	2	Guanidinoethyl sulfonate	C3H9N3O3S	543-18-0	taurocyamine	NC(N)=NCCS(O)(=O)=O	InChI=1S/C3H9N3O3S/c4-3(5)6-1-2-10(7,8)9/h1-2H2,(H4,4,5,6)(H,7,8,9)	JKLRIMRKZBSSED-UHFFFAOYSA-N	C3H9N3O3S	CHEBI:17228	C01959	HMDB0003584	
D	4	9	Imidazole-4(5)-acetic acid hydrochloride	C5H7ClN2O2	3251-69-2	imidazol-4-ylacetic acid	OC(=O)CC1=CN=CN1	InChI=1S/C5H6N2O2/c8-5(9)1-4-2-6-3-7-4/h2-3H,1H2,(H,6,7)(H,8,9)	PRJKNHOMHKJCEJ-UHFFFAOYSA-N	C5H6N2O2	CHEBI:16974	C02835	HMDB0002024	
			L-Isoglutamine	C5H10N2O3	636-65-7	L-isoglutamine	N[C@@H](CCC(O)=O)C(N)=O	InChI=1S/C5H10N2O3/c6-3(5(7)10)1-2-4(8)9/h3H,1-2,6H2,(H2,7,10)(H,8,9)/t3-/m0/s1	AEFLONBTGZFSGQ-VKHMYHEASA-N	C5H10N2O3	CHEBI:192480			
I	8	5	L-Proline	C5H9NO2	147-85-3	L-proline	OC(=O)[C@@H]1CCCN1	InChI=1S/C5H9NO2/c7-5(8)4-2-1-3-6-4/h4,6H,1-3H2,(H,7,8)/t4-/m0/s1	ONIBWKKTOPOVIA-BYPYZUCNSA-N	C5H9NO2	CHEBI:17203	C00148	HMDB0000162	
F	9	3	Mandelic acid	C8H8O3	90-64-2	(S)-mandelic acid	O[C@H](C(O)=O)C1=CC=CC=C1	InChI=1S/C8H8O3/c9-7(8(10)11)6-4-2-1-3-5-6/h1-5,7,9H,(H,10,11)/t7-/m0/s1	IWYDHOAUDWTVEP-ZETCQYMHSA-N	C8H8O3	CHEBI:32800	C01984	HMDB0000703	
F	10	1	N-Acetyl-5-hydroxytryptamine			N-acetylserotonin	C1=CC(=CC=2C(=CNC12)CCNC(C)=O)O	InChI=1S/C12H14N2O2/c1-8(15)13-5-4-9-7-14-12-3-2-10(16)6-11(9)12/h2-3,6-7,14,16H,4-5H2,1H3,(H,13,15)	MVAWJSIDNICKHF-UHFFFAOYSA-N	C12H14N2O2	CHEBI:17697	C00978	HMDB0001238	
C	9	7	N-Acetyl-DL-Tryptophan	C13H14N2O3	87-32-1	N-acetyl-L-tryptophan	CC(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O	InChI=1S/C13H14N2O3/c1-8(16)15-12(13(17)18)6-9-7-14-11-5-3-2-4-10(9)11/h2-5,7,12,14H,6H2,1H3,(H,15,16)(H,17,18)/t12-/m0/s1	DZTHIGRZJZPRDV-LBPRGKRZSA-N	C13H14N2O3	CHEBI:74640		HMDB0013713	
I	1	4	N-Acetyl-L-leucine	C8H15NO3	1188-21-2	N-acetyl-L-leucine	CC(C)C[C@H](NC(C)=O)C(O)=O	InChI=1S/C8H15NO3/c1-5(2)4-7(8(11)12)9-6(3)10/h5,7H,4H2,1-3H3,(H,9,10)(H,11,12)/t7-/m0/s1	WXNXCEHXYPACJF-ZETCQYMHSA-N	C8H15NO3	CHEBI:17786	C02710	HMDB0011756	
J	8	6	Serotonin HCl	C10H13N2O.Cl	153-98-0	serotonin	NCCC1=CNC2=C1C=C(O)C=C2	InChI=1S/C10H12N2O/c11-4-3-7-6-12-10-2-1-8(13)5-9(7)10/h1-2,5-6,12-13H,3-4,11H2	QZAYGJVTTNCVMB-UHFFFAOYSA-N	C10H12N2O	CHEBI:28790	C00780	HMDB0000259	
F	9	4	Sodium pyruvate	C3H3O3.Na	113-24-6	pyruvic acid	CC(=O)C(O)=O	InChI=1S/C3H4O3/c1-2(4)3(5)6/h1H3,(H,5,6)	LCTONWCANYUPML-UHFFFAOYSA-N	C3H4O3	CHEBI:32816	C00022	HMDB0000243	
E	9	1	trans-2-Butene-1,4-dicarboxylic acid	C6H8O4	4436-74-2	trans-3-hexenedioic acid	OC(=O)C\C=C\CC(O)=O	InChI=1S/C6H8O4/c7-5(8)3-1-2-4-6(9)10/h1-2H,3-4H2,(H,7,8)(H,9,10)/b2-1+	YHGNXQAFNHCBTK-OWOJBTEDSA-N	C6H8O4	CHEBI:86952		HMDB0000393	
A	10	3	γ-Aminobutyric acid	C4H9NO2	56-12-2	gamma-aminobutyric acid	NCCCC(O)=O	InChI=1S/C4H9NO2/c5-3-1-2-4(6)7/h1-3,5H2,(H,6,7)	BTCSSZJGUNDROE-UHFFFAOYSA-N	C4H9NO2	CHEBI:16865	C00334	HMDB0000112	
A	7	11	1-Butanol	C4H10O	71-36-3	butan-1-ol	CCCCO	InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3	LRHPLDYGYMQRHN-UHFFFAOYSA-N	C4H10O	CHEBI:28885	C06142	HMDB0004327	
A	8	5	1-Methyl Adenosine	C11H15N5O4	15763-06-1	1-methyladenosine	CN1C=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C1=N	InChI=1S/C11H15N5O4/c1-15-3-14-10-6(9(15)12)13-4-16(10)11-8(19)7(18)5(2-17)20-11/h3-5,7-8,11-12,17-19H,2H2,1H3/t5-,7-,8-,11-/m1/s1	GFYLSDSUCHVORB-IOSLPCCCSA-N	C11H15N5O4	CHEBI:16020	C02494	HMDB0003331	
E	2	11	2,3-Butanediol (mixture of isomers)	C4H10O2	513-85-9	butane-2,3-diol	CC(O)C(C)O	InChI=1S/C4H10O2/c1-3(5)4(2)6/h3-6H,1-2H3	OWBTYPJTUOEWEK-UHFFFAOYSA-N	C4H10O2	CHEBI:62064		HMDB0003156	
A	1	4	2,5-Furandicarboxylic acid	C6H4O5	3238-40-2	furan-2,5-dicarboxylic acid	OC(=O)C1=CC=C(O1)C(O)=O	InChI=1S/C6H4O5/c7-5(8)3-1-2-4(11-3)6(9)10/h1-2H,(H,7,8)(H,9,10)	CHTHALBTIRVDBM-UHFFFAOYSA-N	C6H4O5	CHEBI:84212	C20450	HMDB0004812	
